金水区,50100,中餐厅,樊老七乡野地锅柴鸡(相济路店),祭城路街道庙张街2号观屿国际门面2-32号,113.772551,34.782778,19900937187,8：00——22：00
金水区,50100,中餐厅,阿森九记 猪肚鸡/毋米粥,红专路130号1层附128-130号,113.705892,34.780134,18135687726;19137638229,8：00——22：00
金水区,50100,中餐厅,葛记焖饼(索凌路),索凌路10号院瑞祥如意世家7号楼1-2层701号,113.638136,34.813038,0371-55091926,8：00——22：00
金水区,50100,中餐厅,东来顺饭庄(经三路店),纬四路19号二层,113.693213,34.770028,0371-69396888,8：00——22：00
金水区,50100,中餐厅,同胜祥(正光路店),"郑东新区正光路109号B1号楼5,6号门面房",113.769485,34.772586,0371-86505959;15838134151,8：00——22：00
金水区,50100,中餐厅,荆九爷桥头三嫩(会展中心店),民航路19号,113.718576,34.764519,15138952979,8：00——22：00
金水区,50100,中餐厅,张老炝方城炝锅烩面(自贸大厦店),心怡路祥盛街交口向东150米路北,113.773512,34.767423,0371-55915897,8：00——22：00
金水区,50100,中餐厅,橘婆婆地锅柴鸡(经一路店),经一路与农业路交叉口北100米,113.697743,34.787645,0371-55982378;15738387095;19037177900,8：00——22：00
金水区,50100,中餐厅,稻咱家(郑东新区正光路店),正光路109号晖达·新领地西区,113.767636,34.77212,0371-58550899;17752510188,8：00——22：00
金水区,50100,中餐厅,鲜咖鲜客(中国特色商业街店),农科路25-38号(东风路地铁站B口步行480米),113.684341,34.792226,15803839008,8：00——22：00
金水区,50100,中餐厅,無名冒菜,沙口路129号蜜油创意园9号楼1号,113.640251,34.773193,15136276697,8：00——22：00
金水区,50100,中餐厅,龙子湖·粤萃家宴,龙子湖南路与龙子湖西路交叉口东北180米,113.79628,34.787015,15515577972,8：00——22：00
金水区,50100,中餐厅,客家菜馆(政七街),东风路与政七街交汇处向南200米路西,113.687669,34.79388,15936233866,8：00——22：00
金水区,50100,中餐厅,京兆轩铜锅涮(顺驰第一大街逸水湾店),东风路与天泽街西南角,113.738862,34.787186,0371-55283777;17737772568,8：00——22：00
金水区,50100,中餐厅,古鲁特烤肉自助餐厅(郑州曼哈顿店),未来路街道金水路305号金水路曼哈顿商业中心-层,113.704918,34.761601,19339900155,8：00——22：00
金水区,50100,中餐厅,京小凤鲜炒大盘鸡(曼哈顿店),升龙广场18号楼东门南60米,113.708616,34.759907,18639889316;18937175568,8：00——22：00
金水区,50100,中餐厅,姐弟俩土豆粉(郑州正弘城店),花园路与东风路交叉口正弘城负一楼姐弟俩土豆粉,113.679432,34.796237,19339992854,8：00——22：00
金水区,50100,中餐厅,张老炝方城炝锅烩面(博雅广场店),郑东新区明理路与平安大道西南角博雅广场1层,113.809858,34.791686,0371-55059908;19103831408,8：00——22：00
金水区,50100,中餐厅,信阳红厨意(民生东街店),正光路与民生东街向北50米路东,113.751395,34.769125,0371-61283666;0371-61283777;15736736079,8：00——22：00
金水区,50100,中餐厅,小菜园新徽菜(郑州金水大卫城店),西太康路与二七路交汇处丹尼斯大卫城10楼,113.666236,34.757621,18761615129,8：00——22：00
金水区,50100,中餐厅,久如香 小龙虾·羊蝎子(九如路店),九如路27-6号与农业东路交叉口北100米路东,113.740722,34.783366,0371-68872288,8：00——22：00
